id,attribute,correct_val
826030,jounral_abbreviation,Eur J Cardiovasc Nurs
826030,journal_issn,1474-5151
826030,article_jvolumn,11
826030,article_jissue,2
826030,article_jcreated_at,1/12/01
826030,article_pagination,183-9
826030,author_list,"\"{\"\"Cecilia Bj_rkelund\"\""
34962,article_title,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.
34962,article_language,eng
34962,journal_title,Journal of the neurological sciences
34962,jounral_abbreviation,J. Neurol. Sci.
34962,journal_issn,1878-5883
34962,article_jvolumn,334
34962,article_jissue,1
34962,article_jcreated_at,11/15/13
34962,article_pagination,112-8
34962,author_list,"\"{\"\"Everard W Thornton\"\""
574309,article_title,"Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized, Multicenter Study"
574309,article_language,English
574309,journal_title,Transplantation
574309,jounral_abbreviation,Transplantation
574309,journal_issn,0041-1337
574309,article_jvolumn,99
574309,article_jissue,7
574309,article_jcreated_at,1/15/01
574309,article_pagination,1455-1462
574309,author_list,"\"{\"\"Junge G\"\""
200077,article_title,Plasma cell leukemia--a case report.
200077,article_language,eng
200077,journal_title,Indian Journal of Pathology and Microbiology
200077,jounral_abbreviation,""
200077,journal_issn,0377-4929
200077,article_jvolumn,46
200077,article_jissue,3
200077,article_jcreated_at,1/3/07
200077,article_pagination,484-7
200077,author_list,"\"{\"\"T K Dutta\"\""
421512,article_title,CABG again outshines stenting for some patients with coronary artery blockage
421512,article_language,eng
421512,journal_title,""
421512,jounral_abbreviation,""
421512,journal_issn,""
421512,article_jvolumn,309
421512,article_jissue,1
421512,article_jcreated_at,1/13/01
421512,article_pagination,17-Aug
421512,author_list,"\"{\"\"M. Mitka\"\"}\""
715052,article_title,Health-promoting behaviors of low-income cancer survivors
715052,article_language,""
715052,journal_title,""
715052,jounral_abbreviation,""
715052,journal_issn,""
715052,article_jvolumn,25
715052,article_jissue,3
715052,article_jcreated_at,1/11/01
715052,article_pagination,118-124 7p
715052,author_list,"\"{\"\"Alexa Stuifbergen\"\""
172966,article_title,Food allergy in children
172966,article_language,""
172966,journal_title,Archives De Pediatrie
172966,jounral_abbreviation,""
172966,journal_issn,0929-693X
172966,article_jvolumn,13
172966,article_jissue,10
172966,article_jcreated_at,1/6/01
172966,article_pagination,1349-1353
172966,author_list,"\"{\"\"E. Bidat\"\"}\""
140274,article_title,"Here to stay. An interview with Dr. David Satcher, Director, U.S. Centers for Disease Control and Prevention."
140274,article_language,eng
140274,journal_title,Nepal Medical College journal : NMCJ
140274,jounral_abbreviation,Nepal Med Coll J
140274,journal_issn,""
140274,article_jvolumn,1
140274,article_jissue,17
140274,article_jcreated_at,11/1/96
140274,article_pagination,9-Jun
140274,author_list,"\"{\"\"J Stilkind\"\"}\""
282039,article_title,The first case of drug-induced immune hemolytic anemia due to hydrocortisone
282039,article_language,""
282039,journal_title,Transfusion
282039,jounral_abbreviation,""
282039,journal_issn,0041-1132
282039,article_jvolumn,48
282039,article_jissue,9
282039,article_jcreated_at,1/8/01
282039,article_pagination,1925-1929
282039,author_list,"\"{\"\"M. Martinengo\"\""
835177,article_title,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?
835177,article_language,eng
835177,journal_title,Eur J Cancer Care (Engl)
835177,jounral_abbreviation,European journal of cancer care
835177,journal_issn,0961-5423 (Print) 0961-5423
835177,article_jvolumn,19
835177,article_jissue,2
835177,article_jcreated_at,1/10/01
835177,article_pagination,167-71
835177,author_list,"\"{\"\"M. Hebbar\"\""
519732,article_title,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.
519732,article_language,eng
519732,journal_title,Statistical methods in medical research
519732,jounral_abbreviation,Stat Methods Med Res
519732,journal_issn,0962-2802
519732,article_jvolumn,16
519732,article_jissue,1
519732,article_jcreated_at,1/7/02
519732,article_pagination,13-29
519732,author_list,"\"{\"\"John T Sharp\"\""
761104,article_title,"Infusing Tolerance, Diversity, and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning"
761104,article_language,""
761104,journal_title,TEACHING Exceptional Children Plus
761104,jounral_abbreviation,""
761104,journal_issn,"1553-9318, 1553-9318"
761104,article_jvolumn,1
761104,article_jissue,3
761104,article_jcreated_at,1/5/01
761104,article_pagination,""
761104,author_list,"\"{\"\"Milagros M. Sessions\"\""
408062,article_title,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.
408062,article_language,engspa
408062,journal_title,Actas urologicas espanolas
408062,jounral_abbreviation,Actas Urol Esp
408062,journal_issn,1699-7980
408062,article_jvolumn,39
408062,article_jissue,4
408062,article_jcreated_at,1/15/05
408062,article_pagination,222-8
408062,author_list,"\"{\"\"E Huguet\"\""
889481,article_title,Chronic pain related to quality of sleep
889481,article_language,eng     por
889481,journal_title,Einstein (Sao Paulo)
889481,jounral_abbreviation,"Einstein (Sao Paulo, Brazil)"
889481,journal_issn,1679-4508
889481,article_jvolumn,12
889481,article_jissue,2
889481,article_jcreated_at,1/14/01
889481,article_pagination,159-63
889481,author_list,"\"{\"\"W. Hummig\"\""
894596,article_title,On the role of pre and post-processing in environmental data mining
894596,article_language,""
894596,journal_title,"Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making, iEMSs 2008"
894596,jounral_abbreviation,""
894596,journal_issn,9790000000000
894596,article_jvolumn,3
894596,article_jissue,0
894596,article_jcreated_at,1/8/01
894596,article_pagination,1937-1958
894596,author_list,"\"{\"\"Miquel S_nchez-Marr\"\""
604985,article_title,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.
604985,article_language,eng
604985,journal_title,J Med Toxicol
604985,jounral_abbreviation,Journal of medical toxicology : official journal of the American College of Medical Toxicology
604985,journal_issn,1556-9039
604985,article_jvolumn,2
604985,article_jissue,4
604985,article_jcreated_at,1/6/12
604985,article_pagination,152-5
604985,author_list,"\"{\"\"Robert S Hoffman\"\""
220950,article_title,Forensic odontology: A prosthodontic view
220950,article_language,eng
220950,journal_title,""
220950,jounral_abbreviation,""
220950,journal_issn,""
220950,article_jvolumn,4
220950,article_jissue,1
220950,article_jcreated_at,1/12/01
220950,article_pagination,38-41
220950,author_list,"\"{\"\"S. Gosavi\"\""
770196,article_title,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic Oncology. International Federation of Gynecology and Obstetrics
770196,article_language,eng
770196,journal_title,Int J Gynaecol Obstet
770196,jounral_abbreviation,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics
770196,journal_issn,0020-7292
770196,article_jvolumn,64
770196,article_jissue,1
770196,article_jcreated_at,1/1/99
770196,article_pagination,10-May
770196,author_list,"\"{\"\"W. T. Creasman\"\""
914468,article_title,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients
914468,article_language,""
914468,journal_title,Revista de Neurologia
914468,jounral_abbreviation,Rev.Neurol.
914468,journal_issn,0210-0010
914468,article_jvolumn,46
914468,article_jissue,3
914468,article_jcreated_at,1/8/01
914468,article_pagination,135-138
914468,author_list,"\"{\"\"S. Regina-Ribeiro\"\""
346326,article_title,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.
346326,article_language,eng
346326,journal_title,J Cardiovasc Med (Hagerstown)
346326,jounral_abbreviation,"Journal of cardiovascular medicine (Hagerstown, Md.)"
346326,journal_issn,1558-2027
346326,article_jvolumn,10
346326,article_jissue,3
346326,article_jcreated_at,1/9/03
346326,article_pagination,261-3
346326,author_list,"\"{\"\"Giovanni Teodori\"\""
612846,article_title,[Assessment of prognostic factors of thoracic synovial sarcoma].
612846,article_language,fre
612846,journal_title,Pathologie non allergique et exposition aux moisissures domestiques.
612846,jounral_abbreviation,""
612846,journal_issn,1776-2588
612846,article_jvolumn,27
612846,article_jissue,1
612846,article_jcreated_at,1/10/01
612846,article_pagination,Jul-93
612846,author_list,"\"{\"\"B H Mbatchou Ngahane\"\""
282053,article_title,Secondary school tobacco policy and prevention curricula in South Carolina
282053,article_language,eng
282053,journal_title,Nicotine Tob Res
282053,jounral_abbreviation,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco
282053,journal_issn,1462-2203
282053,article_jvolumn,1
282053,article_jissue,4
282053,article_jcreated_at,1/1/99
282053,article_pagination,341-6
282053,author_list,"\"{\"\"M. W. Martin\"\""
870257,article_title,Intimate Partner Violence Survivors' Unmet Social Service Needs
870257,article_language,English
870257,journal_title,Journal of Social Service Research
870257,jounral_abbreviation,""
870257,journal_issn,1540-7314 0148-8376
870257,article_jvolumn,37
870257,article_jissue,5
870257,article_jcreated_at,1/11/01
870257,article_pagination,481-489
870257,author_list,"\"{\"\"Melissa E. Dichter\"\""
417578,article_title,Partial fill strategies for oral oncolytics to reduce waste and drive persistency
417578,article_language,eng
417578,journal_title,Am J Manag Care
417578,jounral_abbreviation,The American journal of managed care
417578,journal_issn,1088-0224
417578,article_jvolumn,19
417578,article_jissue,1
417578,article_jcreated_at,1/13/01
417578,article_pagination,SP26-7
417578,author_list,"\"{\"\"A. A. Kaddis\"\"}\""
949067,article_title,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions
949067,article_language,eng
949067,journal_title,Expert Opin Drug Metab Toxicol
949067,jounral_abbreviation,Expert opinion on drug metabolism & toxicology
949067,journal_issn,1742-5255
949067,article_jvolumn,3
949067,article_jissue,3
949067,article_jcreated_at,1/7/01
949067,article_pagination,315-20
949067,author_list,"\"{\"\"A. A. Mangoni\"\"}\""
931323,article_title,Prevalence of allergic diseases in Poland - ECAP study
931323,article_language,""
931323,journal_title,Allergy: European Journal of Allergy and Clinical Immunology
931323,jounral_abbreviation,""
931323,journal_issn,""
931323,article_jvolumn,64
931323,article_jissue,0
931323,article_jcreated_at,1/9/01
931323,article_pagination,326-327
931323,author_list,"\"{\"\"N. Jakubik\"\""
752456,article_title,The changing patterns of systemic fluoride intake
752456,article_language,""
752456,journal_title,J Dent Res
752456,jounral_abbreviation,Journal of dental research
752456,journal_issn,0022-0345
752456,article_jvolumn,71
752456,article_jissue,5
752456,article_jcreated_at,1/1/92
752456,article_pagination,1228-37
752456,author_list,"\"{\"\"B. A. Burt\"\"}\""
377284,article_title,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.
377284,article_language,eng
377284,journal_title,Am J Physiol Endocrinol Metab
377284,jounral_abbreviation,American journal of physiology. Endocrinology and metabolism
377284,journal_issn,0193-1849
377284,article_jvolumn,283
377284,article_jissue,3
377284,article_jcreated_at,1/2/09
377284,article_pagination,E556-64
377284,author_list,"\"{\"\"Paola Scifo\"\""
420138,article_title,"Dietary practices of ballet, jazz, and modern dancers"
420138,article_language,""
420138,journal_title,Journal of the American Dietetic Association
420138,jounral_abbreviation,J Am Diet Assoc
420138,journal_issn,1878-3570
420138,article_jvolumn,92
420138,article_jissue,3
420138,article_jcreated_at,1/1/92
420138,article_pagination,319-324
420138,author_list,"\"{\"\"Stensland SH\"\""
444273,article_title,Iatrogenic perforation at colonic imaging.
444273,article_language,""
444273,journal_title,""
444273,jounral_abbreviation,""
444273,journal_issn,""
444273,article_jvolumn,0
444273,article_jissue,0
444273,article_jcreated_at,""
444273,article_pagination,""
444273,author_list,{NULL}
816680,article_title,The embodied nature of medical concepts: Image schemas and language for pain
816680,article_language,English
816680,journal_title,Cognitive Processing
816680,jounral_abbreviation,""
816680,journal_issn,1612-4782     1612-4790
816680,article_jvolumn,15
816680,article_jissue,3
816680,article_jcreated_at,1/14/01
816680,article_pagination,283-296
816680,author_list,"\"{\"\"M. Tercedor Snchez\"\""
491006,article_title,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial
491006,article_language,English
491006,journal_title,""
491006,jounral_abbreviation,""
